Date,close,high,low,open,volume
2014-04-16,152.71958923339844,152.7277897219738,151.50524085343008,152.17805651150687,105197000
2014-04-17,152.93292236328125,153.35958566758543,152.25190618212494,152.51447206779844,105255000
2014-04-21,153.46621704101562,153.51545752641078,152.78521349090542,152.97392486552047,68329000
2014-04-22,154.16363525390625,154.58208545023788,153.54006020293266,153.6221026328929,85790000
2014-04-23,153.80262756347656,154.1882633270351,153.67955764737434,154.10622088957652,73869000
2014-04-24,154.11448669433594,154.57396460229222,153.37602932526278,154.55755109991264,88170000
2014-04-25,152.850830078125,153.7041564784083,152.50622182718166,153.61390104222116,100380000
2014-04-28,153.33493041992188,153.99953292442825,151.75957308928494,153.47441381421592,135121000
2014-04-29,154.048828125,154.28676754387018,153.49909479465688,153.82728968685697,84098000
2014-04-30,154.50823974609375,154.66413663499898,153.58107141933763,153.79440927566154,101508000
2014-05-01,154.52468872070312,154.94313900293054,154.03238396057552,154.43443326534074,93019000
2014-05-02,154.30313110351562,155.1892720494515,154.07339224936507,154.50825597470924,98122000
2014-05-05,154.59849548339844,154.70516441176923,153.1215940590721,153.54825725272798,75883000
2014-05-06,153.2529296875,154.3606092667479,153.22011520892767,154.25394030168255,85454000
2014-05-07,154.15541076660156,154.2292526980177,152.62106857927685,153.7697750983276,106500000
2014-05-08,153.99136352539062,155.11545652450437,153.49907126256107,154.01599003237126,93618000
2014-05-09,154.22108459472656,154.28671353432645,153.29391619506814,154.01595972894927,83679000
2014-05-12,155.7225799560547,155.79643441918117,154.25389149785775,154.91029354011204,86940000
2014-05-13,155.86207580566406,156.23949852890777,155.7061789122178,155.92770474201527,66454000
2014-05-14,155.12364196777344,155.7964576041623,154.90210358508082,155.7226031300451,72367000
2014-05-15,153.76161193847656,154.8446773629855,153.00675384858985,154.81185036960844,154956000
2014-05-16,154.29493713378906,154.36057859772336,153.2036712705605,153.85186038218964,97458000
2014-05-19,154.86109924316406,154.98416917541633,153.86008872807784,153.99957215790718,63839000
2014-05-20,153.88473510742188,154.80369084789416,153.49089872148133,154.787277346862,111644000
2014-05-21,155.1811065673828,155.25494853291087,154.3031659111112,154.32777989962057,89093000
2014-05-22,155.5584716796875,155.87846593139685,154.9595106485037,155.22206393511885,61549000
2014-05-23,156.18211364746094,156.28877008865473,155.55852589972284,155.69800933807713,61092800
2014-05-27,157.14210510253906,157.19133308106927,156.67441426683828,156.76466973408765,72010000
2014-05-28,157.0272216796875,157.38824351657485,156.76465579110373,157.14209112598525,66723000
2014-05-29,157.83949279785156,157.8641067825111,156.98617878338493,157.3882280658734,64377000
2014-05-30,158.0938262939453,158.1922947403555,157.56050666518738,157.6917895805157,76316000
2014-06-02,158.27435302734375,158.34820749950657,157.51129448023755,158.31538050747216,64656000
2014-06-03,158.1923065185547,158.27434895687242,157.74102928840622,157.88871318927545,65047000
2014-06-04,158.51231384277344,158.60256929621613,157.75745574117542,157.92155315111762,55529000
2014-06-05,159.546142578125,159.71023999196004,158.11026829736562,158.69282851428468,92103000
2014-06-06,160.3092041015625,160.3502190626913,159.81689936972282,159.89074132354995,78696000
2014-06-09,160.4733428955078,160.8589787802868,160.13693499264397,160.2846314582221,65119000
2014-06-10,160.48973083496094,160.52254531106718,159.93178458251006,160.27639292086326,57129000
2014-06-11,159.9317626953125,160.0958600930476,159.5707409083979,159.9153491995903,68772000
2014-06-12,158.79945373535156,159.83329102698897,158.44664499094227,159.74303558914488,106350000
2014-06-13,159.28358459472656,159.43948151528352,158.60256845324764,159.11127417731367,82017000
2014-06-16,159.41485595703125,159.7512637855125,158.89794974138164,159.08666113694167,87424000
2014-06-17,159.85787963867188,159.97274903953198,159.0209668496478,159.19327721085082,84834000
2014-06-18,161.03118896484375,161.12144438911542,159.50505975795735,159.85788096913782,105267000
2014-06-19,161.2117156982422,161.3101841379484,160.65378212582422,161.17068822501687,85929000
2014-06-20,161.53903198242188,161.67094397777117,161.34116398939793,161.61322776237324,100587000
2014-06-23,161.48959350585938,161.6297453055091,161.19279775959464,161.58028144443534,70611000
2014-06-24,160.51675415039062,162.00073284508866,160.3353782777152,161.20103356460754,96237000
2014-06-25,161.24227905273438,161.4071628007467,160.14578388770818,160.17875560538118,82782000
2014-06-26,161.12680053710938,161.28344444365663,160.0467979138444,161.2669523009098,84312000
2014-06-27,161.4401092529297,161.48957310775555,160.6733817636669,160.74757754590567,71445100
2014-06-30,161.35769653320312,161.72868810566612,161.20105257198412,161.34120438470023,70201200
2014-07-01,162.4376678466797,162.9323315666852,161.69568484649236,161.75338848526113,90470000
2014-07-02,162.60255432128906,162.80866211148788,162.3799669653456,162.4541627506601,52475000
2014-07-03,163.4022674560547,163.4764632476818,162.94058797950066,163.06424763221253,52938800
2014-07-07,162.83340454101562,163.22088821796382,162.59432502408816,163.0889887843945,61696000
2014-07-08,161.78639221191406,162.59433131048465,161.3906561564398,162.53661508496123,108143000
2014-07-09,162.51187133789062,162.66027549285877,161.8440840900879,162.1903436785848,72992000
2014-07-10,161.8688201904297,162.29752794049188,160.81354925167807,160.9454612639775,99040000
2014-07-11,162.09144592285156,162.20686580701812,161.4071664024985,161.76991820411448,64243000
2014-07-14,162.90762329101562,163.12197089156768,162.77571126921922,162.91586307494435,58658000
2014-07-15,162.60255432128906,163.3198179854593,161.88530323694002,163.00653011881434,111307000
2014-07-16,163.20436096191406,163.45168018997717,162.75916119176384,163.3280205759456,79986400
2014-07-17,161.34939575195312,163.31978532907425,161.11854349965472,162.70146208211384,145398000
2014-07-18,162.99827575683594,163.163159458283,161.78636105247895,161.87704897524785,124330000
2014-07-21,162.69326782226562,162.82517984788223,161.94303232887225,162.48715999967337,67592000
2014-07-22,163.4022674560547,163.69906320238545,163.1302036402663,163.2456235094048,67678000
2014-07-23,163.7650909423828,163.93822711183833,163.31990341779795,163.64967102268838,65612000
2014-07-24,163.77328491210938,164.11130478944517,163.60840115579228,163.92168909867172,56888000
2014-07-25,163.00653076171875,163.45171805518268,162.68500311093334,163.31156626687326,76837000
2014-07-28,163.072509765625,163.31158930179913,162.09967431332532,163.03952546971084,69259000
2014-07-29,162.37171936035156,163.6083661377797,162.34698743118872,163.37752641237884,80466000
2014-07-30,162.39645385742188,163.16318141305848,161.72042681657862,162.94882125049554,104222000
2014-07-31,159.18939208984375,161.40711367816627,159.0904643871087,161.26696190601837,183479000
2014-08-01,158.70297241210938,159.7417509755265,157.93625759669132,158.75243626086936,189261000
2014-08-04,159.8489532470703,160.18697303366045,158.33200296847866,159.00802996183808,91340000
2014-08-05,158.29904174804688,159.609897012478,157.72194238185034,159.19768138236293,152690000
2014-08-06,158.34849548339844,159.02452247833645,157.532304124077,157.5570360519515,94818000
2014-08-07,157.49105834960938,159.2223685411852,157.09533497832487,159.0657246330174,135733000
2014-08-08,159.31307983398438,159.42024732912486,157.42512545721556,157.84559339448234,117014000
2014-08-11,159.77474975585938,160.48376100531797,159.7005539759884,159.91490153333348,74544000
2014-08-12,159.55215454101562,160.06329781273644,159.06574319664773,159.61811054056358,73632000
2014-08-13,160.6321563720703,160.81353222482255,159.90666554088185,160.17871674018966,69047000
2014-08-14,161.39064025878906,161.39064025878906,160.74758495676514,160.89598910790517,57371000
2014-08-15,161.35769653320312,162.12441161097178,160.1952453703054,161.97602001391596,139951000
2014-08-18,162.70970153808594,162.78389730841639,162.1573342814837,162.24802219404935,75424000
2014-08-19,163.5589599609375,163.6826196503621,162.77575257498768,163.10552013333728,59135000
2014-08-20,163.99586486816406,164.1937328994674,163.30334562833647,163.33631734364235,72763000
2014-08-21,164.47406005859375,164.68840768832928,164.0041281343963,164.13604017415255,67791000
2014-08-22,164.2184600830078,164.63067570143804,163.84746854238506,164.34211973660794,76107000
2014-08-25,165.0511474609375,165.37267517198526,164.18549206047854,165.0016835945953,63855000
2014-08-26,165.1583251953125,165.56230106436746,165.1171011140092,165.1583251953125,47298000
2014-08-27,165.09234619140625,165.3561702111501,164.8367745346679,165.24073776764592,47874000
2014-08-28,165.00167846679688,165.10885856042313,164.38335499708822,164.54823873971256,58330000
2014-08-29,165.4716033935547,165.48808296124886,164.73786007683825,165.25724321530365,65907000
2014-09-02,165.38916015625,165.7106878533696,164.77083669411056,165.68595592126985,72426000
2014-09-03,165.2985076904297,166.04874333800828,165.067667888071,166.02401140060024,57462000
2014-09-04,165.0594024658203,166.18886936478125,164.60596271739024,165.57878565054588,85236000
2014-09-05,165.80133056640625,165.86728656062016,164.39980028386455,165.0263633591673,102177000
2014-09-08,165.3726348876953,165.88379073497018,164.88622354738743,165.64469866612697,64146000
2014-09-09,164.3256072998047,165.3396539959562,163.98758754114758,165.2242341490757,88591000
2014-09-10,164.9439239501953,165.05109143094865,163.8721610839268,164.4162760088034,67251000
2014-09-11,165.13356018066406,165.15829210852672,164.16072489205612,164.28439711119032,66774400
2014-09-12,164.16896057128906,164.9851392674565,163.69902883001237,164.96865970377002,117409300
2014-09-15,164.04531860351562,164.32563477551204,163.5506674255292,164.1937227627869,76401000
2014-09-16,165.28195190429688,165.57874761875064,163.64958176471157,163.74026969356748,116201000
2014-09-17,165.50457763671875,166.2712926803572,164.6801463658011,165.5210697844875,151266000
2014-09-18,166.38665771484375,166.41138963656405,165.7930664339211,166.0074139487696,94990000
2014-09-19,166.23675537109375,167.23069459463267,165.89715557280923,166.91595496766283,121649000
2014-09-22,164.95297241210938,165.97177218370183,164.6050941871611,165.94692464182177,125553000
2014-09-23,164.00872802734375,165.04408440187817,163.9590329435465,164.356606252552,111393000
2014-09-24,165.2925262451172,165.4002073223229,163.60283067529758,164.03352970687226,107276000
2014-09-25,162.62550354003906,164.87016186060401,162.56753015154658,164.8618709203705,150300000
2014-09-26,163.91758728027344,164.32345145748786,162.69172908762383,162.92364786356765,103547000
2014-09-29,163.6194305419922,163.9093353779233,162.38529385095543,162.50953155856737,95112000
2014-09-30,163.18875122070312,164.24895524987681,162.8491512604726,163.74370077983085,131302000
2014-10-01,160.97720336914062,162.98165165913844,160.61275592757252,162.92366563951316,177798000
2014-10-02,161.0020294189453,161.56525710718824,159.32061201502137,160.83636232134435,157285000
2014-10-03,162.7745819091797,163.12246011428044,161.58184941247606,162.07881286035132,121569000
2014-10-06,162.58404541015625,163.66910929865912,161.99597018002987,163.45374712540846,104778000
2014-10-07,160.0743408203125,162.11192730654156,160.04121498414924,161.74747991562052,147913000
2014-10-08,162.8739776611328,163.10589647249313,159.32891852905078,160.16548191012717,186461000
2014-10-09,159.6436309814453,162.84081109696095,159.5111023684876,162.61717064242285,210705000
2014-10-10,157.8214569091797,160.3974243942685,157.78005275996176,159.60227767757226,221909000
2014-10-13,155.22889709472656,158.3266749501381,155.1377852378835,157.7551689084421,230939000
2014-10-14,155.46910095214844,157.22507384783896,154.92242978730252,156.06546719768457,215847000
2014-10-15,154.41709899902344,155.46074573164236,150.6815398314689,153.3651866085483,380715000
2014-10-16,154.2845916748047,155.369642588998,151.4849853976674,151.62579227735603,270391000
2014-10-17,156.10691833496094,157.1671224184456,155.40287083389285,156.06550154572818,214625000
2014-10-20,157.62265014648438,157.7468878505859,155.7755779932882,155.82527307492884,130011000
2014-10-21,160.74526977539062,160.8529382269445,158.60000210332765,158.7656565691707,154949000
2014-10-22,159.60226440429688,161.4410584118493,159.53600007697818,161.02691584507855,151822000
2014-10-23,161.4575958251953,162.50952135858577,160.90264636831455,161.20082948649505,154944000
2014-10-24,162.6999969482422,162.74970465871976,161.09313485762235,161.72262683213452,117927000
2014-10-27,162.47637939453125,162.71657646987765,161.54041335339184,162.12021029269818,82954000
2014-10-28,164.3399658203125,164.34824411718006,162.94844099067075,163.02299621696346,106736000
2014-10-29,164.09149169921875,164.92805474360887,163.00644070305643,164.45593901000169,142557000
2014-10-30,165.14346313476562,165.61557900064557,163.50344977675965,163.65254764504462,113330000
2014-10-31,167.0319061279297,167.16443472152406,166.2947332041666,167.13129625381433,146903000
2014-11-03,167.123046875,167.686274537303,166.742030262141,167.24728455385375,93600000
2014-11-04,166.54324340820312,166.98223337434044,165.7066676081639,166.67575938087975,93343000
2014-11-05,167.5951385498047,167.80220974381362,166.8579656046778,167.7607929772873,91709000
2014-11-06,168.2660675048828,168.35717934678829,167.0153618920206,167.63657554902406,107089000
2014-11-07,168.42344665527344,168.63880881559248,167.81880222382844,168.282639740478,89540000
2014-11-10,168.95355224609375,169.00324731846763,168.24951765642234,168.45658888373006,66319000
2014-11-11,169.1192169189453,169.22689800801166,168.68022690161774,169.01982676819205,54499400
2014-11-12,168.93698120117188,169.16889994483412,168.39858847303734,168.43172694420258,90120300
2014-11-13,169.12750244140625,169.65760429282437,168.31578674612143,169.1026549045136,85357900
2014-11-14,169.16891479492188,169.37598602269927,168.73820310232998,169.05295541291153,80417500
2014-11-17,169.2765655517578,169.45051092591055,168.68019946698197,168.84586654279346,80441000
2014-11-18,170.25401306152344,170.56047451897464,169.3346160505416,169.3346160505416,76068100
2014-11-19,169.9806365966797,170.25397214383435,169.21861596762352,170.0551792080968,82373000
2014-11-20,170.27880859375,170.38648967342465,169.11920216872323,169.18546647632115,72840300
2014-11-21,171.18992614746094,172.1507397157041,170.61012921442637,171.9850852546407,142327300
2014-11-24,171.6702880859375,171.77796914488042,171.3803960144617,171.59574549372562,65880800
2014-11-25,171.54608154296875,172.10930919332085,171.28931525303622,171.90223797387537,79108300
2014-11-26,171.98507690429688,172.0844670483842,171.4798226074785,171.6951721325426,62167800
2014-11-28,171.62062072753906,172.17557006795548,171.38042367876514,171.86083041493694,57890100
2014-12-01,170.42791748046875,171.07397877101013,170.1131777739397,170.95801937626234,103968400
2014-12-02,171.52952575683594,171.73659699251863,170.4444745040387,170.4693220412306,74507200
2014-12-03,172.19212341308594,172.40747290723795,171.53778399406306,171.70343842330482,68952000
2014-12-04,172.0016326904297,172.5068869477365,171.20647368403957,171.90222991549115,91316600
2014-12-05,172.28326416015625,172.67255908545428,171.9105384721501,172.17558307569615,91025500
2014-12-08,171.13194274902344,172.3826483912083,170.5687024480506,171.88568503712884,108588200
2014-12-09,171.01597595214844,171.12365702824317,168.8955687340071,169.2765726917479,125180100
2014-12-10,168.27435302734375,170.61010973042815,168.08383841218395,170.55213636305797,159856400
2014-12-11,169.12750244140625,170.78407230691607,168.7299292124989,168.87073613443224,159012800
2014-12-12,166.39410400390625,168.82098461756752,166.36097817866627,167.8436021516067,202330200
2014-12-15,165.25111389160156,167.75253779878565,164.6464694605788,167.2969785814571,189965800
2014-12-16,163.92591857910156,167.6449108481216,163.88450179349454,164.4808681180758,259543800
2014-12-17,167.13963317871094,167.59519247984846,164.2406355297245,164.3648858692857,253910100
2014-12-18,171.27273559570312,176.3998206993997,168.90384048383538,169.58304010883083,257633900
2014-12-19,172.0015106201172,172.67612228385184,171.24360823141612,171.92654388429528,245084600
2014-12-22,172.7926788330078,172.7926788330078,171.9514986362759,172.19302134538876,148318900
2014-12-23,173.02590942382812,173.42567691974628,172.7344046134085,173.37570757130396,122167900
2014-12-24,173.0426025390625,173.51732414661095,173.00095717142935,173.2508166688463,42963400
2014-12-26,173.60064697265625,173.94212125863623,173.44240217142726,173.4923715384713,57326700
2014-12-29,173.83383178710938,174.04204593856878,173.35077343071754,173.41740348419054,79643900
2014-12-30,172.9010009765625,173.54229128143098,172.82603423904874,173.40904391021013,73540800
2014-12-31,171.185302734375,173.39237986929945,171.06037935490286,173.2258111272098,130333800
2015-01-02,171.0936737060547,172.30132557902704,170.05260326961601,171.88489740445155,121465900
2015-01-05,168.00381469726562,170.21087934548927,167.69566185802958,170.0443105866693,169632600
2015-01-06,166.42137145996094,168.83664992952563,165.6218237266185,168.31194633238277,209151400
2015-01-07,168.49522399902344,168.83669826980204,167.30424510954498,167.7539821013047,125346700
2015-01-08,171.48512268066406,171.70167347171844,169.89437666137715,169.91102463885844,147217800
2015-01-09,170.1109619140625,171.91825922554864,169.4946434501025,171.90159853506773,158567300
2015-01-12,168.77838134765625,170.4024618501162,168.1703996008239,170.24421706611176,144396100
2015-01-13,168.30364990234375,171.1353570343657,166.99605904404427,170.0026716398805,214553300
2015-01-14,167.28753662109375,167.4874267316431,165.3803010612415,166.2797747877634,192991100
2015-01-15,165.75509643554688,168.2453291207079,165.63849703933582,167.9288523072099,176613900
2015-01-16,167.92886352539062,168.08710829690142,165.36366392900246,165.54689337934317,211879600
2015-01-20,168.28695678710938,168.83664504360124,166.71285874961336,168.57012490407317,130991100
2015-01-21,169.13650512695312,169.61956343790112,167.3541926664674,167.8205902885187,122942700
2015-01-22,171.6517333984375,171.78498078291253,168.5118607680485,169.89440563758,174356000
2015-01-23,170.71055603027344,171.6516877115585,170.57729597288503,171.39349158472652,117516800
2015-01-26,171.1103515625,171.20196627843544,169.77778889516196,170.49404593564412,92009700
2015-01-27,168.853271484375,170.00260440495,168.02041527983047,169.04482485307466,134044600
2015-01-28,166.6878662109375,170.14421491436002,166.4963128124263,170.04427622094184,168514300
2015-01-29,168.22865295410156,168.48683638042485,165.47188785490974,166.88775376815698,173585400
2015-01-30,166.11326599121094,168.37863722803442,165.8467584560236,167.04607413532835,197729700
2015-02-02,168.17034912109375,168.2619638259972,164.78895444473176,166.612911846114,163107000
2015-02-03,170.602294921875,170.610631618896,168.6950594358642,169.0698422588014,124212900
2015-02-04,169.95265197753906,171.0520283769548,169.4945784777825,169.83605260563542,134306700
2015-02-05,171.66839599609375,171.81831679041886,170.544047226379,170.61900126935004,97953200
2015-02-06,171.1936492919922,172.60117875422168,170.66894565122752,172.0348297484409,125672000
2015-02-09,170.42742919921875,171.26860968691878,170.01932494030876,170.5440286005671,87219000
2015-02-10,172.24302673339844,172.5012101790852,170.46903856888235,171.4684763963381,96164200
2015-02-11,172.34295654296875,172.7760453986346,171.42682219289705,172.07644912220618,91087800
2015-02-12,174.00033569335938,174.0586417340535,172.37626845916006,173.1424947258495,97545900
2015-02-13,174.716552734375,174.76652206734752,173.86703594871517,174.12523201636594,93670400
2015-02-17,174.99147033691406,175.16637578422018,174.1502898920518,174.40013666194488,76968200
2015-02-18,175.00819396972656,175.08314802765327,174.35023001667506,174.61675027826186,80652900
2015-02-19,174.88319396972656,175.24965284139665,174.26688832953678,174.40847240115826,91462500
2015-02-20,175.9325714111328,176.0075254289843,173.84209394071942,174.46673617290597,140896400
2015-02-23,175.90756225585938,175.90756225585938,175.29956808445183,175.68268752522403,74411100
2015-02-24,176.40731811523438,176.60720823312312,175.53281632349453,175.8326451461373,72472300
2015-02-25,176.2574005126953,176.76544341498254,175.9159263454377,176.28238518753076,73061700
2015-02-26,176.0491943359375,176.32403847987044,175.44119999857952,176.16579372654112,72697900
2015-02-27,175.4495086669922,176.21573492688958,175.39953932305647,175.94921481472784,108076000
2015-03-02,176.55723571777344,176.6155290583755,175.499504514013,175.54947386549486,87491400
2015-03-03,175.8326416015625,176.60720467293405,174.96647652493337,176.1241464290596,110325800
2015-03-04,175.0913848876953,175.30793566956666,174.11694449441194,175.23296894056082,114497200
2015-03-05,175.28297424316406,175.56614238645068,174.77493129979416,175.41622161693482,76873000
2015-03-06,172.81771850585938,174.84989033753433,172.48458099932108,174.41680141232953,188128000
2015-03-09,173.53399658203125,173.8921188094777,172.85938478920772,173.01762957189626,89818900
2015-03-10,170.7189178466797,172.24304673128736,170.67727248097057,172.15976870825048,157121300
2015-03-11,170.3191375732422,171.15199399169325,170.23584684804493,170.97708855213116,110145700
2015-03-12,172.48458862304688,172.551205960594,170.902153626094,170.95212298344524,93993500
2015-03-13,171.42681884765625,173.1758095045973,170.38574844172263,172.20970582625895,162410900
2015-03-16,173.7172088623047,173.80882358488438,171.45183818431738,172.1597712868315,136099200
2015-03-17,173.20082092285156,173.58392774659123,172.38461250841834,172.97594613859914,94510400
2015-03-18,175.28297424316406,175.95758593503314,172.08479581342868,172.72609883895026,228808500
2015-03-19,174.4833984375,175.29127008178068,174.09195495178136,174.8665179350638,117917300
2015-03-20,176.02359008789062,176.53390088833297,175.25394331371874,175.43799066896744,177715100
2015-03-23,175.68055725097656,176.6091549927646,175.68055725097656,176.0319168336656,71784500
2015-03-24,174.6934051513672,176.01518096173757,174.62647769329277,175.5550754307756,77805300
2015-03-25,172.13348388671875,175.13679463627102,172.09166539340015,174.9025549072123,159521700
2015-03-26,171.7235565185547,172.6437803021698,170.76148871487146,171.464220608944,153067200
2015-03-27,172.11680603027344,172.2924794898666,171.41407389656743,171.60649518198431,118939000
2015-03-30,174.21656799316406,174.51773519993907,173.13739294853366,173.1541152407761,96180400
2015-03-31,172.69398498535156,174.09107496281166,172.6354314363264,173.38834301875565,126768700
2015-04-01,172.08328247070312,172.68561681819796,171.0877572917851,172.66052061747794,137303600
2015-04-02,172.70237731933594,173.1541217639626,171.83233301582743,172.01638035829617,86900900
2015-04-06,173.8651885986328,174.3838604315266,171.67336864403552,171.80721079229036,114368200
2015-04-07,173.40509033203125,174.64321651080544,173.3716329823816,173.89030487515691,81236300
2015-04-08,173.9906768798828,174.43406012947273,173.2377652996642,173.63095614592058,89351900
2015-04-09,174.76031494140625,174.99455465554132,173.32978045616042,173.82335608486596,85548900
2015-04-10,175.71401977539062,175.75585103375212,174.8105309733427,175.01130058930542,72722900
2015-04-13,174.91928100585938,176.20761230883235,174.86908860069826,175.57180780317,74436600
2015-04-14,175.25389099121094,175.43793829151184,174.09105364754947,174.71848414445543,75099900
2015-04-15,176.040283203125,176.550593918983,175.63873120600803,175.7223937227485,99529300
2015-04-16,175.99008178710938,176.50039247683563,175.5048672980986,175.70564966892942,68934900
2015-04-17,173.96556091308594,175.03637461289986,173.17917930991808,174.79377376931495,191113200
2015-04-20,175.5551300048828,175.88975463417083,174.81057935437235,174.89422912913867,92189500
